customer_id,age,gender,state,occupation,emp_years,monthly_income,active_loans,past_defaults,cibil_score,lender_type,gold_type,gold_weight_g,gold_purity_kt,market_value_inr,recoverable_value,loan_amount_inr,ltv_ratio,interest_rate_pct,tenure_months,emi_inr,income_to_emi,total_debt_burden,loan_year,loan_month,loan_quarter,default_status
GLC000137,44,Male,Rajasthan,Salaried,3,61649,1,0,545,Bank,Coin,67.14,20,353916.79,307743.8,260166,73.5105,24.1,6,46459.41,1.3269,0.7536,2023,8,3,0
GLC000138,33,Female,Karnataka,Small Business,0,41527,1,3,441,NBFC,Jewellery,160.66,22,922707.19,798369.05,728031.66,78.9017,28.05,12,70277.23,0.5909,1.6923,2022,6,2,1
GLC000139,26,Male,Tamil Nadu,Professional,3,101746,3,0,831,Bank,Jewellery,110.35,22,647280.58,558445.35,453371.5,70.0425,10.44,15,32370.92,3.1431,0.9545,2024,11,4,0
GLC000140,28,Male,Uttar Pradesh,Professional,2,127650,3,1,668,Bank,Jewellery,114.2,20,567603.71,471638.25,371077.74,65.3762,13.23,9,43536.93,2.932,1.0232,2023,2,1,0
GLC000141,55,Male,Telangana,Farmer,1,45212,1,2,300,Bank,Jewellery,52.03,24,305936.07,235884.34,229452.05,75,25.65,9,28296.21,1.5978,0.6259,2024,12,4,1
GLC000142,35,Female,Andhra Pradesh,Small Business,5,62502,1,1,472,Bank,Bar,87.67,22,524413.35,493639.67,318467.84,60.7284,21.67,6,56482.75,1.1066,0.9037,2022,12,4,0
GLC000143,38,Male,Telangana,Farmer,4,43993,1,1,509,Bank,Jewellery,72.21,22,437776.86,365943.02,298628.61,68.2148,23.85,18,19897.27,2.211,0.4523,2022,11,4,0
GLC000144,57,Female,Karnataka,Farmer,2,47938,2,0,539,Bank,Coin,182.01,22,993524.28,911926.24,707262.12,71.1872,21.85,15,54307.94,0.8827,2.2658,2022,1,1,1
GLC000145,29,Male,Maharashtra,Daily Wage,1,14955,4,3,300,Bank,Jewellery,12.38,24,76439.41,66617.03,56433.23,73.8274,26.32,12,5399.87,2.7695,1.4443,2024,6,2,1
GLC000146,34,Male,Tamil Nadu,Salaried,4,55626,0,2,482,Bank,Coin,39.13,24,252493.33,217235.27,174968.54,69.2963,24.04,6,31239.91,1.7806,0.5616,2023,8,3,0
GLC000147,33,Female,Tamil Nadu,Small Business,1,79982,3,0,544,Bank,Jewellery,133.81,18,629443.24,488804.05,468038.89,74.3576,21.21,15,35794.8,2.2345,1.3426,2024,11,4,0
GLC000148,59,Male,Tamil Nadu,Daily Wage,5,26948,3,1,394,Bank,Jewellery,122.97,22,711302.89,569765.43,520581.96,73.1871,26.32,24,28130.22,0.958,3.1316,2024,3,1,1
GLC000149,63,Female,Kerala,Farmer,2,21601,0,2,424,NBFC,Jewellery,144.37,22,808315.15,621792.22,710016.75,87.8391,27.89,24,38931.97,0.5548,1.8023,2024,4,2,1
GLC000150,50,Male,Andhra Pradesh,Professional,10,183940,1,0,770,Bank,Jewellery,13.86,24,81884.59,67623.99,48346.87,59.0427,12.08,9,5645.87,32.5796,0.0307,2022,5,2,0
GLC000151,50,Female,Andhra Pradesh,Farmer,0,31551,0,1,403,NBFC,Jewellery,177.1,24,1180275.61,894589.09,1062248.05,90,29.33,9,132915.55,0.2374,4.2127,2024,12,4,1
GLC000152,35,Female,Kerala,Daily Wage,2,11609,1,2,326,Bank,Coin,186.54,24,1206739.96,1091997.06,905054.97,75,24.72,9,111200.96,0.1044,9.5789,2023,2,1,0
GLC000153,63,Male,Gujarat,Small Business,1,22374,1,0,491,Bank,Jewellery,157.46,22,878851.33,679150.37,604415.06,68.7733,23.4,24,31775.37,0.7041,1.4202,2022,10,4,0
GLC000154,44,Male,Maharashtra,Professional,6,178639,0,1,728,Bank,Jewellery,39.08,18,188852.7,144741.74,125272.04,66.3332,12.56,15,9067.75,19.7005,0.0508,2024,2,1,0
GLC000155,51,Female,Andhra Pradesh,Farmer,1,46093,0,3,300,NBFC,Bar,158.83,20,814226.53,742523.9,732803.88,90,29.12,9,91617.52,0.5031,1.9877,2024,10,4,1
GLC000156,40,Female,Uttar Pradesh,Salaried,2,73041,0,0,805,NBFC,Jewellery,66.73,24,398747.38,329675.16,316953.53,79.4873,12.58,15,22945.46,3.1832,0.3141,2022,10,4,0
GLC000157,39,Male,Uttar Pradesh,Salaried,7,42297,1,1,579,NBFC,Jewellery,34.65,18,166582.43,138309.58,149924.19,90,22.98,9,18293.59,2.3121,0.4325,2022,7,3,1
GLC000158,60,Female,Kerala,Farmer,4,48445,1,0,430,Bank,Jewellery,20.81,20,106988.97,93132.48,80241.73,75,25.39,15,6299.1,7.6908,0.13,2023,12,4,1
GLC000159,47,Female,Maharashtra,Salaried,1,132510,0,1,568,Bank,Jewellery,14.2,22,76845.5,57863.45,57634.12,75,17.38,9,6876.42,19.2702,0.0519,2023,3,1,0
GLC000160,57,Male,Gujarat,Small Business,5,41407,1,0,512,NBFC,Jewellery,169.25,20,860420.59,653917.98,757217.44,88.0055,23.72,9,92667.55,0.4468,2.238,2024,12,4,0
GLC000161,44,Male,Kerala,Salaried,5,122144,0,2,635,NBFC,Jewellery,169.4,22,955278.83,767064.55,825801.29,86.4461,21.75,18,54178.79,2.2545,0.4436,2023,11,4,0
GLC000162,32,Female,Kerala,Salaried,9,57539,0,0,781,Bank,Jewellery,11.46,24,70460.34,56023.45,43419.42,61.6225,10.58,18,2619.25,21.9677,0.0455,2024,3,1,0
GLC000163,35,Female,Tamil Nadu,Small Business,0,45560,1,2,479,NBFC,Jewellery,144.55,24,912771.73,748332.23,801641.77,87.825,26.37,9,99141.48,0.4595,2.1761,2023,6,2,1
GLC000164,43,Female,Tamil Nadu,Daily Wage,1,17467,2,0,383,NBFC,Jewellery,54.55,24,337837.13,263920.25,263514.99,78.0006,26.65,18,17920.12,0.9747,2.0519,2023,11,4,1
GLC000165,35,Male,Uttar Pradesh,Salaried,6,85892,2,2,378,Bank,Jewellery,48.43,22,287068.13,235924.79,215301.1,75,24.92,18,14458.02,5.9408,0.3367,2023,9,3,0
GLC000166,29,Female,Telangana,Farmer,5,17360,2,2,300,Bank,Jewellery,114.59,24,728875.69,629345.72,546656.77,75,25.2,15,42862.76,0.405,4.9381,2024,7,3,1
GLC000167,55,Male,Kerala,Farmer,4,50655,0,0,454,Bank,Jewellery,94.29,22,542093.7,446457.05,406570.28,75,21.99,15,31246.39,1.6211,0.6168,2022,6,2,0
GLC000168,36,Male,Telangana,Daily Wage,2,8603,1,2,300,NBFC,Jewellery,41.89,24,271691.98,229953.81,244522.78,90,28.1,9,30448.36,0.2825,3.5393,2022,10,4,1
GLC000169,43,Female,Kerala,Small Business,3,80149,1,0,507,Bank,Jewellery,6.11,24,40560.49,33838.99,30420.37,75,23.24,15,2356.28,34.0151,0.0294,2024,9,3,0
GLC000170,45,Female,Tamil Nadu,Salaried,9,82066,1,0,626,Bank,Jewellery,67.89,20,339565.12,292183.08,243488.56,71.706,20.61,6,43055.49,1.9061,0.5246,2024,9,3,0
GLC000171,35,Male,Tamil Nadu,Daily Wage,3,17411,4,1,300,Bank,Jewellery,84.06,22,501764.46,384972.63,340445.68,67.8497,26.37,21,20413.43,0.8529,4.6898,2023,11,4,1
GLC000172,57,Female,Tamil Nadu,Small Business,1,82160,0,0,642,NBFC,Coin,97.67,24,604352.55,568047,511685.96,84.6668,22.5,6,90964.18,0.9032,1.1072,2024,1,1,0
GLC000173,29,Female,Tamil Nadu,Farmer,6,29739,2,0,506,Bank,Coin,84.6,22,489358.52,420824.3,317889.25,64.9604,24.31,18,21252.07,1.3993,1.4292,2022,3,1,0
GLC000174,44,Male,Telangana,Salaried,0,59394,2,1,650,NBFC,Coin,79.17,22,474578.68,405581.48,426442.16,89.857,20.29,12,39562.47,1.5013,1.3322,2022,12,4,1
GLC000175,44,Female,Tamil Nadu,Farmer,6,50594,0,0,520,NBFC,Coin,192.84,22,1113678.78,1002164.07,958911.95,86.1031,27.29,21,57938.37,0.8732,1.1452,2022,1,1,0
GLC000176,41,Female,Gujarat,Salaried,7,52596,0,0,568,NBFC,Jewellery,184.39,24,1099708.69,842778.87,989737.82,90,19.49,9,119093.19,0.4416,2.2643,2023,3,1,0
GLC000177,27,Male,Kerala,Small Business,2,64872,0,2,300,NBFC,Jewellery,81.29,22,497749.88,427331.42,447974.89,90,30,21,27679.17,2.3437,0.4267,2024,11,4,1
GLC000178,51,Male,Karnataka,Professional,13,149188,0,0,900,NBFC,Jewellery,188.57,18,927317.71,812283.08,811060.82,87.4631,12.54,15,58700.64,2.5415,0.3935,2024,11,4,0
GLC000179,50,Male,Gujarat,Daily Wage,4,13186,2,2,300,Bank,Jewellery,21.99,20,108018.3,88403.94,81013.73,75,24.96,24,4322.2,3.0508,0.6556,2023,3,1,1
GLC000180,34,Male,Kerala,Farmer,2,39556,4,2,300,Bank,Jewellery,7.48,24,44535.81,36180.17,32693.25,73.4089,25.07,18,2197.84,17.9977,0.2223,2023,7,3,0
GLC000181,49,Female,Maharashtra,Daily Wage,8,16550,1,1,300,Bank,Jewellery,69.51,20,354328.38,273969.57,265746.28,75,25.47,9,32748.66,0.5054,1.9788,2024,7,3,1
GLC000182,46,Male,Karnataka,Professional,9,198275,1,0,758,Bank,Jewellery,41.13,22,234730.59,177030.43,164449.2,70.0587,10.24,6,28232.59,7.0229,0.1424,2024,3,1,0
GLC000183,27,Female,Tamil Nadu,Salaried,13,93269,0,0,704,Bank,Coin,142.36,22,775941.87,701697.25,512238.03,66.015,14.84,15,37624.53,2.4789,0.4034,2022,10,4,0
GLC000184,32,Female,Kerala,Farmer,8,16547,3,1,354,Bank,Coin,127.12,18,591480.22,514076,443610.16,75,26.21,15,35001.64,0.4727,6.3459,2024,3,1,0
GLC000185,54,Male,Maharashtra,Salaried,8,121807,0,1,519,NBFC,Jewellery,195.02,20,1007935.58,844637.77,797662.08,79.1382,22.97,18,52805.05,2.3067,0.4335,2024,7,3,0
GLC000186,45,Male,Tamil Nadu,Salaried,6,73680,3,0,543,Bank,Jewellery,152.01,22,840372.58,642969.32,607260.79,72.2609,21.54,18,39779.16,1.8522,1.6197,2022,2,1,0
GLC000187,35,Male,Tamil Nadu,Small Business,5,83744,2,0,678,Bank,Jewellery,81.98,20,405309.71,306652.46,294899.29,72.759,16.1,9,35003.73,2.3924,0.836,2022,11,4,0
GLC000188,32,Male,Telangana,Small Business,1,72576,4,0,575,NBFC,Jewellery,57.42,24,341306.31,289012.65,263876.88,77.3138,22.06,15,20288.79,3.5771,1.1182,2022,3,1,0
GLC000189,36,Male,Uttar Pradesh,Farmer,0,20349,4,2,300,NBFC,Jewellery,15.63,24,102344.12,81175.47,91032.54,88.9475,29.38,12,8846.76,2.3002,1.739,2024,7,3,1
GLC000190,37,Male,Tamil Nadu,Daily Wage,1,25872,3,2,300,Bank,Jewellery,56.52,20,306893.46,269267.12,217303.89,70.8076,27.03,18,14818.39,1.7459,1.7183,2022,7,3,0
GLC000191,32,Male,Telangana,Professional,7,286544,0,0,900,NBFC,Jewellery,40.55,24,235909.02,191814.86,188258.94,79.8015,13.44,15,13704.34,20.909,0.0478,2024,1,1,0
GLC000192,22,Male,Uttar Pradesh,Professional,15,96486,0,3,425,Bank,Coin,168.62,24,1010941.24,941243.49,758205.93,75,24.72,18,50841.12,1.8978,0.5269,2023,11,4,0
GLC000193,54,Female,Kerala,Salaried,11,43626,0,2,479,Bank,Jewellery,68.54,24,399263.5,311636.35,286174.91,71.6757,23.52,6,51020.66,0.8551,1.1695,2024,3,1,0
GLC000194,52,Male,Karnataka,Farmer,4,11753,1,1,483,NBFC,Jewellery,138.32,22,751058.29,636298.48,651170.54,86.7004,23.88,12,61536.61,0.191,5.2358,2022,6,2,1
GLC000195,27,Male,Kerala,Farmer,3,49059,2,1,367,Bank,Jewellery,131.34,22,706692.27,572416.95,526624.25,74.5196,27.17,9,65335.67,0.7509,2.6636,2023,6,2,1
GLC000196,43,Male,Gujarat,Salaried,14,34648,0,2,519,NBFC,Jewellery,16.57,22,98518.59,83063.53,88075.62,89.4,25.16,12,8377.92,4.1356,0.2418,2024,3,1,0
GLC000197,32,Male,Tamil Nadu,Professional,10,177410,0,0,811,NBFC,Coin,9.4,18,43149.55,37291.81,35996.3,83.4222,12.61,12,3208.51,55.2936,0.0181,2024,12,4,0
GLC000198,39,Male,Tamil Nadu,Professional,12,290545,1,0,900,Bank,Jewellery,91.79,20,491893.53,429181.37,329818.55,67.0508,12.39,15,23847.62,12.1834,0.0821,2022,4,2,0
GLC000199,38,Male,Maharashtra,Salaried,11,35695,0,2,572,Bank,Bar,185.53,22,1068796.44,1021530.55,707653.33,66.2103,17.16,6,123915.07,0.2881,3.4715,2024,9,3,0
GLC000200,37,Male,Telangana,Salaried,7,51438,0,0,792,Bank,Jewellery,129.66,18,585530.53,487416.24,355061.61,60.6393,10.51,18,21407.44,2.4028,0.4162,2023,4,2,0
GLC000201,64,Male,Andhra Pradesh,Daily Wage,0,8689,1,1,300,Bank,Jewellery,172.09,18,806347.28,650496.96,597730.72,74.1282,24.87,12,56773.14,0.153,6.5339,2022,7,3,1
GLC000202,37,Male,Maharashtra,Farmer,2,12491,0,1,346,NBFC,Jewellery,13.58,24,81598.75,69519.46,73438.88,90,28.63,21,4486.71,2.784,0.3592,2022,8,3,1
GLC000203,33,Male,Uttar Pradesh,Professional,6,198846,4,0,643,Bank,Coin,78.78,22,441165.14,375269.15,291010.17,65.964,20.65,6,51464.44,3.8638,1.0353,2023,5,2,0
GLC000204,33,Male,Rajasthan,Salaried,5,87534,0,0,697,NBFC,Jewellery,16.48,22,99595.63,79565.63,89636.07,90,16.33,6,15658.91,5.59,0.1789,2022,8,3,0
GLC000205,53,Female,Maharashtra,Daily Wage,3,23656,0,1,315,NBFC,Jewellery,71.5,20,389315.08,310729.17,340338.46,87.4198,29.02,18,23544.77,1.0047,0.9953,2023,12,4,1
GLC000206,23,Male,Uttar Pradesh,Daily Wage,6,15856,0,2,300,NBFC,Coin,60.41,24,374189.25,320531.68,316280.84,84.5243,28.1,9,39383.79,0.4026,2.4838,2023,10,4,1
GLC000207,33,Male,Rajasthan,Salaried,6,94022,1,0,835,Bank,Jewellery,184.69,24,1099066.15,965925.03,658833.01,59.9448,11.01,15,47214.77,1.9914,0.5022,2024,8,3,0
GLC000208,57,Female,Telangana,Daily Wage,0,14965,1,1,318,NBFC,Coin,164.54,22,896427.92,766714.13,791885.6,88.3379,28.36,12,76561.24,0.1955,5.116,2024,11,4,1
GLC000209,44,Female,Rajasthan,Farmer,0,38061,2,0,323,Bank,Jewellery,162.25,22,949714.61,730842.23,712285.96,75,27.17,18,48621.58,0.7828,2.5549,2022,1,1,1
GLC000210,44,Female,Gujarat,Small Business,7,51084,2,0,540,NBFC,Jewellery,9.85,20,51262.69,42163.25,46136.42,90,23.26,6,8219.41,6.215,0.3218,2024,9,3,1
GLC000211,65,Male,Karnataka,Salaried,0,31593,1,0,609,NBFC,Coin,104.03,20,544495.71,481983.24,466504.32,85.6764,18.56,6,82013.45,0.3852,2.5959,2024,11,4,0
GLC000212,44,Male,Karnataka,Salaried,14,130132,1,1,592,Bank,Coin,23.96,20,117167.23,101786.43,87875.42,75,18.07,3,30178.37,4.3121,0.2319,2023,8,3,0
GLC000213,34,Male,Kerala,Farmer,2,40685,2,2,300,Bank,Coin,173.81,24,1067442.9,911701.23,800582.18,75,25.64,18,54044.32,0.7528,2.6567,2024,8,3,1
GLC000214,38,Female,Kerala,Salaried,5,41026,0,0,545,NBFC,Coin,93.17,24,571474.4,518690.55,503266.07,88.0645,23.06,15,38937.76,1.0536,0.9491,2023,9,3,0
GLC000215,29,Female,Telangana,Farmer,3,29722,4,2,300,Bank,Jewellery,23.95,22,132652.28,105080.56,93464.41,70.4582,27.04,12,8976.03,3.3113,1.208,2024,11,4,1
GLC000216,55,Male,Karnataka,Farmer,3,17423,0,0,615,NBFC,Jewellery,196.81,24,1275317.14,987284.73,1081789.04,84.8251,21.66,18,70926.37,0.2456,4.0708,2024,9,3,0
GLC000217,48,Male,Telangana,Salaried,12,128598,0,0,672,NBFC,Jewellery,61.18,20,301847.98,251075.39,246761.63,81.7503,16.04,3,84462.53,1.5225,0.6568,2023,9,3,0
GLC000218,54,Male,Uttar Pradesh,Salaried,11,59520,3,1,708,NBFC,Jewellery,43.94,22,262193.51,211442.08,188896.53,72.0447,17.62,9,22559.35,2.6384,1.1371,2023,12,4,0
GLC000219,55,Male,Andhra Pradesh,Salaried,9,106297,0,0,637,Bank,Jewellery,115.09,20,563747.36,443568.29,395343.62,70.1278,17.32,9,47157.69,2.2541,0.4436,2022,12,4,0
GLC000220,37,Female,Kerala,Salaried,6,112828,0,0,874,Bank,Coin,99.47,20,492392.88,444057.51,299333.02,60.7915,11,18,18115.2,6.2284,0.1606,2022,6,2,0
GLC000221,31,Male,Maharashtra,Small Business,1,30459,4,1,492,Bank,Jewellery,58.52,22,336533.88,295901.09,205929.12,61.1912,22.45,12,19318.43,1.5767,2.537,2023,1,1,0
GLC000222,41,Male,Kerala,Daily Wage,2,11703,0,3,300,Bank,Coin,148.78,20,783567.18,706161.01,587675.39,75,26.04,9,72584.68,0.1612,6.2022,2022,8,3,1
GLC000223,32,Female,Maharashtra,Small Business,2,90379,0,1,540,Bank,Jewellery,61.45,20,341600.78,260138.83,255278.95,74.7302,21.67,3,88184.59,1.0249,0.9757,2024,10,4,0
GLC000224,43,Male,Karnataka,Farmer,5,15499,0,1,394,Bank,Jewellery,72.28,22,420427.67,322700.2,295774.65,70.3509,25.99,24,15933.24,0.9727,1.028,2023,5,2,1
GLC000225,54,Male,Telangana,Farmer,1,28588,3,1,420,NBFC,Jewellery,141.49,22,818076.49,698024.53,736268.84,90,26.58,18,50043.91,0.5713,5.2516,2024,10,4,0
GLC000226,40,Male,Tamil Nadu,Professional,7,95430,2,0,703,NBFC,Jewellery,116.43,22,637077.56,555639.65,548999.68,86.1747,17.53,6,96234.8,0.9916,2.0169,2024,10,4,0
GLC000227,43,Male,Kerala,Small Business,1,85460,0,1,487,NBFC,Jewellery,61.31,24,360334.16,275331.17,310099.97,86.059,24.82,12,29446.12,2.9022,0.3446,2022,2,1,0
GLC000228,40,Male,Tamil Nadu,Professional,13,181738,1,1,843,Bank,Jewellery,184.94,22,1103828.77,852022.95,652631.03,59.1243,11.71,3,221803.15,0.8194,1.2205,2022,11,4,0
GLC000229,50,Male,Maharashtra,Salaried,4,55271,0,1,514,Bank,Jewellery,145.17,20,785884.79,681586.22,560992.85,71.3836,24,12,53047.26,1.0419,0.9598,2024,8,3,0
GLC000230,34,Male,Andhra Pradesh,Salaried,17,131079,1,0,681,Bank,Jewellery,63.93,20,329306.88,268299.71,236575.05,71.8403,16.93,18,14974.46,8.7535,0.1142,2024,3,1,0
GLC000231,21,Male,Karnataka,Small Business,0,64937,0,1,411,NBFC,Jewellery,173.22,22,932102.08,816740.37,838891.87,90,29.21,9,104918.16,0.6189,1.6157,2022,7,3,1
GLC000232,47,Male,Tamil Nadu,Small Business,3,92683,0,0,537,Bank,Jewellery,65.99,20,342754.78,274671.23,249593.69,72.8199,21.04,3,86132.27,1.0761,0.9293,2022,3,1,0
GLC000233,52,Female,Gujarat,Small Business,3,77558,1,1,560,NBFC,Bar,195.25,22,1102667.9,1039338.32,961613.52,87.2079,21.01,6,170232.09,0.4556,2.1949,2023,7,3,0
GLC000234,46,Male,West Bengal,Farmer,1,44406,3,1,300,NBFC,Jewellery,182.06,18,882318.3,674975.45,794086.47,90,29.22,21,48750.82,0.9109,3.2935,2023,4,2,1
GLC000235,34,Male,Tamil Nadu,Salaried,16,40419,2,1,651,Bank,Bar,83.2,22,481737.9,466877.11,288659.28,59.9204,12.76,21,15410.11,2.6229,0.7625,2022,7,3,0
GLC000236,29,Male,Telangana,Farmer,3,19883,2,1,300,Bank,Coin,134.3,22,729670.58,630715.29,537861.34,73.7129,25.84,12,51340.1,0.3873,5.1642,2023,11,4,1
GLC000237,47,Male,Kerala,Daily Wage,2,21465,2,0,352,Bank,Jewellery,109.43,20,543527.62,443861.7,397748.62,73.1791,26.71,12,38134.53,0.5629,3.5532,2023,7,3,1
GLC000238,43,Male,Telangana,Salaried,8,36639,0,2,601,Bank,Jewellery,164.28,24,974774.58,807814.97,664862.55,68.2068,20.63,18,43260.25,0.8469,1.1807,2022,9,3,0
GLC000239,40,Female,Andhra Pradesh,Farmer,4,22025,3,2,308,Bank,Jewellery,173.17,20,880538.31,743663.99,660403.73,75,25.08,21,39174.57,0.5622,5.3359,2022,3,1,0
GLC000240,62,Male,Karnataka,Professional,5,293103,1,0,890,Bank,Coin,127.91,24,774101.64,661429.29,477441.89,61.6769,11.05,12,42208.24,6.9442,0.144,2022,7,3,0
GLC000241,31,Female,Tamil Nadu,Professional,16,219757,0,0,839,NBFC,Jewellery,113.34,22,626776.41,531741.41,533105.3,85.0551,14.42,6,92625,2.3725,0.4215,2023,10,4,0
GLC000242,61,Male,Gujarat,Professional,5,266810,1,0,751,Bank,Jewellery,71.18,22,404805.19,334531.45,258363.67,63.8242,12.45,6,44637.7,5.9772,0.1673,2022,12,4,0
GLC000243,42,Female,Kerala,Small Business,4,25879,1,0,593,Bank,Jewellery,180.51,18,886304.04,777040.8,624580.23,70.4702,17.96,24,31169.54,0.8303,1.2044,2023,1,1,0
GLC000244,21,Female,Rajasthan,Daily Wage,4,21182,4,0,382,NBFC,Jewellery,123.2,18,561975.12,470622.31,505777.61,90,28.31,12,48887.31,0.4333,9.2319,2023,2,1,1
GLC000245,40,Male,Kerala,Professional,12,307319,0,0,879,Bank,Jewellery,18.17,22,101008.74,85847.62,62340.88,61.7183,11.5,9,7262.89,42.3136,0.0236,2024,11,4,0
GLC000246,52,Male,Tamil Nadu,Small Business,5,70085,2,0,704,Bank,Coin,135.37,24,841846.89,777250.5,609843.15,72.4411,16.59,21,33658.27,2.0823,0.9605,2022,12,4,0
GLC000247,37,Male,Karnataka,Professional,13,243078,4,0,849,Bank,Jewellery,46.51,22,259318.03,202133.1,170872.43,65.893,9.62,12,14992.22,16.2136,0.2467,2023,7,3,0
GLC000248,25,Female,Gujarat,Professional,3,272754,0,0,707,Bank,Jewellery,32.57,24,206796.61,168267.03,139880.74,67.6417,12.85,9,16386.28,16.6453,0.0601,2024,7,3,0
GLC000249,40,Male,Karnataka,Salaried,4,115236,1,0,715,NBFC,Jewellery,197.27,20,963482.97,810765.19,768518.34,79.7646,15.94,6,134106.82,0.8593,1.1638,2023,4,2,0
GLC000250,32,Female,Tamil Nadu,Farmer,2,20235,1,2,300,NBFC,Bar,179.83,24,1079926.37,988688.64,970184.25,89.838,30,15,78358.34,0.2582,3.8724,2023,3,1,1
GLC000251,47,Female,Gujarat,Small Business,2,78216,0,0,709,Bank,Jewellery,146.91,20,792810.89,665051.61,543637.56,68.5709,12.93,9,63704.94,1.2278,0.8145,2024,2,1,0
GLC000252,50,Male,Karnataka,Salaried,15,95398,1,0,667,Bank,Bar,119.48,18,589598.29,544657.82,403171.44,68.3807,14.98,15,29639.98,3.2186,0.3107,2022,4,2,0
GLC000253,30,Male,Tamil Nadu,Farmer,12,18432,0,2,300,Bank,Coin,80.09,22,453574.54,404942.09,334088.49,73.6568,26.45,12,31988.72,0.5762,1.7355,2023,12,4,1
GLC000254,34,Male,Karnataka,Farmer,1,17595,0,0,574,Bank,Coin,66.7,22,367705.95,338909.47,275779.46,75,20.3,21,15712.43,1.1198,0.893,2022,1,1,0
GLC000255,50,Female,Maharashtra,Small Business,1,68229,0,2,471,NBFC,Jewellery,70.62,22,396048.49,321408.49,336506.96,84.9661,25.69,9,41504.88,1.6439,0.6083,2022,6,2,0
GLC000256,32,Male,Maharashtra,Professional,8,159235,1,1,818,Bank,Jewellery,93.26,22,559228.24,421774.7,357332.31,63.8974,10.19,18,21491.61,7.4092,0.135,2022,5,2,0
GLC000257,30,Male,Telangana,Salaried,7,97405,1,0,691,Bank,Jewellery,71.69,22,417801.89,353687.97,270496.22,64.7427,13.6,6,46887.78,2.0774,0.4814,2022,8,3,0
GLC000258,29,Male,Rajasthan,Small Business,8,94627,0,0,555,Bank,Jewellery,48.82,22,272451.51,207503.4,189426.27,69.5266,17.14,15,14119.14,6.702,0.1492,2024,10,4,0
GLC000259,45,Male,Gujarat,Daily Wage,4,17437,1,2,300,NBFC,Jewellery,182.9,22,1089500.97,854435.38,980550.87,90,28.4,15,78420.91,0.2224,4.4974,2023,6,2,1
GLC000260,45,Male,Karnataka,Salaried,9,84124,0,1,674,Bank,Jewellery,152.97,22,865963.82,720515.89,573468.09,66.2231,12.71,15,41550.27,2.0246,0.4939,2022,5,2,0
GLC000261,34,Female,Kerala,Professional,9,78599,1,2,583,NBFC,Jewellery,130.03,24,770899.35,598695.56,616263.11,79.9408,21,15,47068.57,1.6699,0.5988,2023,2,1,0
GLC000262,42,Male,Telangana,Daily Wage,4,24437,1,0,336,Bank,Jewellery,91.33,20,452319.23,393589.17,339239.42,75,26.45,15,26806.42,0.9116,1.097,2022,8,3,0
GLC000263,58,Female,West Bengal,Small Business,3,67032,1,1,455,Bank,Jewellery,161.85,24,1082000.97,826047.41,752989.36,69.5923,23.45,18,50023.8,1.34,0.7463,2024,11,4,0
GLC000264,31,Male,Tamil Nadu,Salaried,7,124063,3,0,599,NBFC,Jewellery,36.4,20,181461.58,150413.45,163315.42,90,21.16,12,15219.46,8.1516,0.368,2024,7,3,1
GLC000265,21,Female,Karnataka,Salaried,2,133284,1,0,631,NBFC,Coin,32.16,22,194907.85,169887.78,169215.68,86.8183,19.93,3,58289.11,2.2866,0.4373,2022,10,4,0
GLC000266,47,Male,Telangana,Salaried,3,58135,0,0,693,Bank,Jewellery,191.04,24,1244286.98,1020326.13,861390.01,69.2276,16.12,21,47349,1.2278,0.8145,2022,10,4,0
GLC000267,40,Female,Maharashtra,Salaried,16,47375,1,1,659,NBFC,Jewellery,188.76,20,962737.68,727878.78,768532.31,79.8278,17.62,21,42794.52,1.107,0.9033,2023,8,3,0
GLC000268,34,Male,Rajasthan,Farmer,1,54075,1,0,553,Bank,Bar,135.35,24,828387.91,793705.21,599682.43,72.3915,20.73,15,45724.46,1.1826,0.8456,2022,12,4,0
GLC000269,49,Male,Andhra Pradesh,Farmer,8,18718,0,2,356,NBFC,Coin,95.8,24,610887.09,545369.7,528121.05,86.4515,29.37,15,42489.91,0.4405,2.27,2023,5,2,1
GLC000270,51,Male,Karnataka,Salaried,16,80558,0,1,664,Bank,Jewellery,178.48,22,1008560.78,874599.58,703174.63,69.7206,16.76,6,122990.9,0.655,1.5267,2022,10,4,0
GLC000271,21,Male,Kerala,Salaried,3,43931,2,2,477,NBFC,Jewellery,149.26,22,808352.66,691204.78,693366.92,85.7753,25.96,18,46915.85,0.9364,2.1359,2024,2,1,1
GLC000272,34,Male,Rajasthan,Salaried,11,63617,0,1,729,Bank,Bar,154.91,18,773977.57,730126.31,479939.62,62.0095,14.01,6,83290.14,0.7638,1.3092,2022,1,1,0
GLC000273,67,Male,Tamil Nadu,Professional,7,278548,1,0,732,NBFC,Jewellery,131.87,22,743788.87,646004.93,592459.07,79.6542,16.03,9,70303.37,3.9621,0.2524,2023,5,2,0
GLC000274,48,Female,West Bengal,Small Business,0,70959,0,0,603,NBFC,Jewellery,184.74,24,1115737.2,919476.7,881555.12,79.011,23.2,12,83018.58,0.8547,1.17,2024,5,2,0
GLC000275,49,Male,Tamil Nadu,Small Business,4,24032,0,1,413,Bank,Jewellery,65.65,24,385809.52,324113.51,280494.32,72.7028,26.36,12,26844.82,0.8952,1.117,2024,5,2,1
